majorAlleleFrequency	pValueASE	pValueHeterogeneity	geneID
0.999999991144702	0	0.94112	POSTN
0.511111111111113	1	NA	ROBO1
1	0	NA	Rab34
0.583915851938736	0.54613	0.42406	SYNRG
0.529411764705883	0.38004	NA	SRSF1
0.896618260410988	0	0.75467	mrm3
0.573529411764706	0.10331	NA	nxn
0.554212974885798	0.03809	0.44253	txndc17
0.603246878375062	0.37802	0.35096	KIAA0753
0.704456761032858	9e-05	0.002	wdr81
0.898207591391467	0.00088	0.00392	SLC13A5
0.698598130841122	0	NA	rpa1
0.913370703613971	0	0.01538	Taok1
0.73015873015873	0.00027	NA	tsr1
0.670021147565442	0.00018	0.08373	Samd4b
0.917146178162023	0	0	Socs5
0.731182795698925	0	NA	paf1
0.566714432031712	0.36207	0.07824	dixdc1a
0.999791500909014	0.00025	0.74409	Jam3
0.527829455406623	0.46273	0.57249	alcam
0.67418094899169	0.03178	0.23315	Hinfp
1	1	NA	C3orf33
0.764705882352941	0.04953	NA	Mme
0.507941952166932	1	0.85784	mfsd1
0.56495782985661	0.49208	0.34835	Nlrp1b
0.52740775162697	0.31098	0.81309	smc4
0.91392741995124	0	0.35219	TRIM59
0.784328010006393	0.00032	0.00555	RABGEF1
0.686668037945576	0.23099	0.26671	otol1a
0.62051301713515	0.57633	0.12669	SH2B2
0.68891103317808	0.3757	0.443	Dnajc30
0.528279459227705	0.82556	0.39406	Bud23
1	0.49879	NA	Fut9
0.529477161529178	0.86176	0.50504	Emid1
0.554809468196372	0.6633	0.88596	WDR53
0.610526315789473	0.03889	NA	Srprb
0.557895026251381	0.9709	0.86138	BCL11B
1	0.03141	NA	CUX1
0.616307722945923	0.00286	0.05978	Sipa1l3
0.757575757575758	0.00443	NA	QPCT
0.9	0.02193	NA	RELB
0.823529411764706	0.00021	NA	ppp1r37
0.543478260869565	0.20985	NA	Ap2s1
1	9e-05	NA	NPAS3
0.636363636363636	0.28636	NA	Slc1a5
0.844940429835261	0	0.06893	Prkd2
0.768606555164259	0.02793	0.08615	FKRP
0.901234567901235	0	NA	MRE11
1	0	NA	Tmprss13
0.631578947368421	0.35825	NA	Tmprss4
0.663977584579519	0.70123	0.37791	DOCK10
0.997512437810945	0	NA	PPP2R1B
0.687049989851739	1	0.87636	MLF1
0.969928027638658	0	0.00232	LAYN
0.970627196849277	0	0.01572	APOA4
0.759385492780639	0.02618	0.29942	HEPACAM
0.692307692307692	0.26833	NA	Cbl
1	0	NA	UBE4A
0.744186046511628	0	NA	PSPH
0.634627340107048	0.00828	0.03362	Mnt
1	0	NA	Sept4
0.999999969531124	0	1	cluh
0.550645630438687	0.87723	0.9893	METTL16
0.999914608683725	8e-05	1	AIFM3
1	0	NA	tlcd2
1	0	NA	Rilpl1
1	0	NA	Cpd
0.797491905077757	0	0.50555	VPS53
0.557692307692308	0.49026	NA	yif1b
1	0	NA	cwf19l2
1	0	1	ALKBH8
0.773499677446929	0	0.96312	aasdhppt
0.8	0.03635	NA	Dync2h1
0.999987697796366	0	0.99821	NUMA1
1	0	NA	tyr
0.607765353600264	0.28183	0.07121	inppl1a
0.704120180094621	0.00108	0.03887	SFRP2
1	0.00111	NA	CLPB
0.713653914361951	1	0.49893	MMP28
0.666666666666667	0.06517	NA	TAF15
0.534883720930233	0.75945	NA	Fzd9
0.923332991858998	0	0.19702	trip12
0.666666666666667	0.19025	NA	DHX40
0.9	0	NA	Mrpl44
0.589634630660942	0.32356	0.02454	MFF
0.859718886143697	0.00026	0.00199	HSPA13
1	0.24976	NA	SAMSN1
0.811913425939651	0	6e-05	tsku
0.798294927437292	0	0.00045	TBRG1
0.727272727272727	0.22794	NA	Siae
0.611111111111111	0.48299	NA	ilvbl
0.91304347826087	5e-05	NA	FAM118B
0.981818181818182	0	NA	St3gal4
1	0.06243	NA	BARX2
1	0.24848	NA	GRAMD1B
1	0	NA	dact1-b
0.705882352941177	0.00466	NA	Trappc4
0.605426038551739	0.0218	0.57384	MIPEP
0.613853050933428	0.00052	0.01214	TNFRSF19
0.904036273910901	0	0	Apba1
0.637368407444439	0	0.15189	R3HDM4
0.807900324435719	0	0.00266	DPP9
0.804290816066064	0	0	KANK1
0.889212005287844	0	0.00417	Pde4d
0.596262083902174	0.52993	0.78517	ifi30
0.617647058823529	0.22961	NA	mpv17l2
0.999997476390202	0	0.94161	UPF1
1	0	NA	Lsm4
0.6875	0.20716	NA	RABGAP1L
0.709263676067236	0	0	Bace2
1	6e-04	NA	ATM
0.750666094847292	0.00073	0.4317	Slc33a1
0.5	1	NA	tubd1
1	0	NA	VMP1
0.998719590268886	0	NA	SSR3
1	0	1	GOLIM4
0.833333333333333	0.21794	NA	SERPINI1
0.636612220049694	0	0	MECOM
0.764705882352941	0.00295	NA	Vwa5a
0.725575370188819	0	0	CAB39
0.884615384615385	0	NA	DMAC2
0.505208333333333	0.87801	NA	Nop53
0.521089043767614	0.04449	0.00712	TGas113e22.1
1	0	NA	FBXO46
1	0.06366	NA	Psma6
0.865532601499671	0	0	coq8b
0.825938459711526	0	0	tcaf
0.650700704352695	0.00029	0	Pnkp
1	0	1	Pcsk7
0.601748239660758	0.60963	0.22299	IGSF11
0.751183871527357	0	0	PER2
0.571428571428572	0.79005	NA	Pik3cb
0.609051350519322	0.00513	0.00052	Mrps22
0.661686532355682	0	0.97093	Serpine2
0.736842105263158	0.00049	NA	WDFY1
0.684539654662083	0.04111	0.05644	ACSL3
0.660269110569619	0	0	Eif4g1
0.602136924470178	0	0	PSMD2
0.70493842411358	1e-05	0.04632	CLCN2
0.875	0.00444	NA	SLC43A2
0.829675570377002	0.02319	0.00097	IRF8
1	0.12523	NA	SGPP2
0.849644911834947	0	0	MOG
0.720337249802489	0.18171	0.16562	REL
0.563730180384794	0.61264	0.7836	PEX13
0.999993886379856	0	0.66912	CTSA
0.999509636308034	0	0.01754	SNRPB
0.901220752493808	0	0	LDHD
0.625	0.72582	NA	eif4e3
0.910453030372897	0	0	TCEA1
0.925919465716776	0	0.7418	RGS20
0.613716649901691	0.02267	0.10469	COMMD7
1	6e-05	1	TNNC1
1	0	NA	Nsmce3
0.78734278456023	0	0	l1cam
0.730769230769231	0.00129	NA	CEBPB
1	0	1	kdm5bb
0.733333333333333	0.11629	NA	klhl12
0.68936936483887	0.12419	0.04787	Soga1
0.99968061802208	0	0.68593	PRICKLE2
0.689619751973762	0	0	Pqbp1
1	1e-05	NA	TIMM17B
1	0	NA	MUL1
0.744784651421018	0	0	HIPK1
0.857909523170745	0.00436	0.0106	Zbtb48
0.591756350679643	0.01561	0.70785	NOL9
0.777777777777778	0.18035	NA	CD40
0.527150217090323	0.95444	0.69635	ZNF217
0.999999715091073	0	0.82183	PFDN4
0.569767441860465	0.23376	NA	SALL4
0.999995021560255	0	0.95331	Kdm2
0.928766706621307	0	0.06583	SOWAHB
0.661146461176579	0	0	CGNL1
0.84431649806229	0	0.05389	TXNL1
1	0	NA	tbce
0.607142857142857	0.00063	NA	Sept9
0.715758065866615	0	0.56786	ZNF488
0.805677294093523	0	0	fbxo45
0.737450251797555	0.16573	0.40154	RAB39A
0.788732394366197	0	NA	TRNT1
1	0.00389	1	atxn7l3
0.631578947368421	0.36035	NA	KIFC3
0.680435540728909	0.01127	0.6835	Trpm1
1	0	NA	EMILIN1
0.7	0.34772	NA	zdhhc16a
0.769230769230769	0.09265	NA	gfod1
1	0.03113	NA	cskmt
0.763680401837957	0	0	POLD3
0.694736751059712	0	0.07942	NPRL2
1	3e-05	NA	twf2
1	0	NA	znf143
0.95	2e-05	NA	tmem120b
0.999996126786039	0.00764	1	cmah
1	0	1	Mphosph6
1	0.00188	NA	ndufaf7
0.674793849245098	0	8e-04	CPNE1
0.823529411764706	0	1	Eapp
0.965172441879804	0	0.00464	ZNF568
0.999990968185622	0	0.94532	GNS
0.971775646341088	0	0.00081	DENND6B
0.910890945307844	0	0	PLXNB2
0.999998318877745	0	0.98355	mdm2
0.513154943126558	1	1	RAB3IP
0.9	0	NA	tmem19
0.647058823529412	0.12203	NA	dclre1c
0.916978546801477	0	0	cwf19l1
1	0	NA	CD9
0.684931506849315	3e-05	NA	NFYB
0.793773925924697	0	0	atp23
0.703914067643615	0.02268	0.60563	Cttn
0.863592579433354	0	0	PEX26
0.711456033403261	0.00164	0.10132	APMAP
0.572337833765206	0.27287	0.96135	kdm7a
0.649454393569528	0.0066	0	Orc5
0.996763754045307	0	NA	Gnai1
0.568265682656827	0.02858	NA	mtpn
0.586474814824425	0.02995	0.00171	ppp1r12a
0.728120401284878	0	0	Cry1
0.761832020466645	0.00073	0	MTERF2
0.999997585453312	0	0.99937	ZNF624
0.634027778304689	0.02172	0.11435	parpbp
0.999999613537762	0	1	ZNF782
0.999999998494336	0	0.99405	Pah
0.779891901753426	0	0	ITFG2
1	0.00015	NA	amdhd1
0.996884275413291	0	0.0031	tspan9
1	0	NA	Vezt
0.966631586644686	0	0	usp44
0.640451895578948	0.06036	0.68067	TMCC3
0.58337169953493	0.00118	0.28161	Eri1
0.646840409609886	0.00318	0.00483	LAMB1
0.563852169178938	0.27966	0.78863	creb3l2
1	0	NA	SSBP1
0.999999673647366	0.00016	1	Bcl2l14
1	0	1	gnptab
1	0	NA	Lrp5
0.999999268240187	0	0.94209	Zdhhc20
0.899267399267399	0	NA	STOM
1	0	1	GTF3C4
1	0	NA	GTF3C5
0.801355208229183	1e-05	2e-05	Fam129b
0.568972178807593	0.05816	0.05889	Man1b1
0.618510306824297	0.12721	0.04415	MAMDC2
0.99992227392138	0	0.57192	TJP2
1	0.0076	NA	PIGO
0.595799474605026	0.12128	0.10356	AUTS2
1	0	NA	ANKLE2
0.999836670450964	0	0.16029	RANBP1
1	0	NA	TANGO2
0.54320987654321	0.50537	NA	AP3M2
1	0	NA	tet3-a
0.523809523809524	1	NA	Anapc7
0.660617738840796	0	0	TIA1
1	0	NA	ZBTB26
0.594594594594595	0.32546	NA	specc1l
0.669046586005376	0	0.56993	GSTT1
0.999984068703867	0	0.93947	Ralgds
0.971428571428571	0	NA	gle1
1	0	NA	ptges2
0.620137351696288	0.08859	0.13084	FRAS1
0.726951886760458	0	0	ANXA3
1	0.00198	NA	Bmp2k
0.714285714285714	0.45312	NA	PRDM8
0.844404598877686	0.00021	0.00463	WDFY3
0.8	0.00411	NA	RUSC2
0.523809523809523	0.80264	NA	RUFY3
0.559359262765363	0.5948	0.02353	Smarca2
0.571490633184788	0.29262	0.01846	DMRT2
0.941176470588236	0	NA	cenpo
0.75	0.62613	NA	DAPK1
0.840556771831676	0.00367	0.0141	dnajc5
1	3e-05	NA	cnnm4
0.757575757575758	0.00468	NA	Kremen1
0.829268292682927	4e-05	NA	coq5
0.571428571428572	0.78964	NA	TAOK3
0.604924686004589	0.69704	0.61547	vsig10
0.583333333333333	0.77165	NA	Rnft2
0.81574834042052	0	0.18397	Fbxw8
1	0.00033	NA	CASTOR1
0.8784618746896	0	0	tesc
0.791140021770195	9e-05	0.00052	Hscb
1	0	NA	notch1
1	0.00088	NA	Poli
0.903923629697248	0	0.01003	Ugt2a2
0.65	0.2645	NA	CCDC158
0.782982555506931	0	0.07912	SCARB2
0.666666666666667	0.6884	NA	MALT1
0.843216090509904	0	0.04012	Secisbp2
0.943887400793485	0	0	ZNF462
0.764186033214869	2e-05	0.0507	JAK2
0.6	1	NA	SLC16A7
1	0.00051	NA	COQ2
0.626492148185739	0.01568	0.06901	decr2
0.52666984291827	0.83554	0.43225	CDC14A
0.605121907433881	0.13037	0.16781	FBXL17
0.536231884057971	0.62917	NA	znf367
0.999376689244469	0.49724	1	prxl2c
0.618183694863334	0.17939	0.04826	Ubox5
0.750190992769408	0	0.29753	Pgm5
0.52	1	NA	ERCC8
0.725	0.00656	NA	ELOVL7
0.583333333333333	0.77554	NA	PDE4D
1	0	NA	PLK2
1	0	NA	MIER3
1	0	NA	Tmed7
1	0	NA	rmi1
1	0	NA	naa35
0.615384615384615	0.58054	NA	lmbrd2
0.628551100320701	1e-05	0	nipbla
0.57786089350411	0.00127	0.02485	ndc80
0.925925925925926	1e-05	NA	Atxn2
0.666666666666667	0.23757	NA	SH2B3
0.684210526315789	0.03349	NA	HSD17B4
0.796875	0	NA	COMMD10
0.846264186546134	0	0	Lifr
0.92856306536433	0.00047	0.02637	MSH3
1	0	NA	Plpp5
0.692583436711869	0	0.75475	Sept5
0.652173913043478	0.20882	NA	IKBKB
0.685739896717066	0	0	Cltc
0.7	0.04207	NA	SBSPON
0.831652426955166	0	0	Btf3
0.693206361939062	0.01165	0.02568	Arhgef28
0.6	0.42426	NA	Adamts12
0.999999999990929	0	1	Paip1
0.666666666666667	0.23732	NA	ITGA2
0.669181195748843	0.23034	0.26137	SNX18
1	0	NA	KCMF1
0.827673339362647	0	0	Psat1
0.554794520547945	0.21385	NA	TARS
0.544919295716421	0.13447	0.35524	Gas1
0.567920912929048	0.82625	0.61185	ERAP1
0.583327130892759	0.10155	0.6877	Fam214b
0.779727961908672	0.11186	0.10502	ZNF793
0.590909090909091	0.52514	NA	cenpl
0.768125935055786	0.00205	0.00016	Megf9
0.62092428657091	0.77121	0.73659	PIP5KL1
0.743054904595581	0	0	Ppm1f
0.990364272431399	0	0.10846	Abca2
0.543660549609598	0.8048	0.60061	Ppp6c
0.618076241542205	0.17951	0.00011	GOLGA1
0.650897888777257	0.0604	0.04358	olfml2a
0.611111111111111	0.13388	NA	NELFB
0.714285714285714	0.17859	NA	Arrdc1
1	0	NA	naa20
0.999999905298127	0	0.92265	ANKFY1
1	0	NA	Bcorl1
0.595568959055027	0.37275	0.39386	gata5-a
1	0	NA	STUB1
1	0	NA	SF3A1
0.886669101065258	0	0	baz2a
0.714361765470283	0.15343	0.99496	Tbr1
0.999999999137179	0	0.9996	Oga
0.984014989936102	0	0.00029	TNRC6C
1	0	NA	Gga3
1	1e-05	NA	Map2k7
1	0.03083	NA	slc25a38b
0.642994834013607	0	0	MYH10
1	1e-05	NA	Evpl
0.99937106918239	0	NA	cct4
1	8e-05	NA	Pus10
0.665755352938268	2e-05	0.00048	USP34
0.837442452238564	0	0	Pglyrp2
0.996264214949858	0	0.11573	ZNF16
0.823529411764706	0.00028	NA	ENTPD7
0.933962264150944	0	NA	GOT1
0.999977579779224	0	0.73344	TMEM63B
0.676162827944437	0.00313	0	EML6
0.999997611938497	0	0.83436	MTIF2
1	0	NA	MRPS28
0.533629820296662	0.48783	0.13207	Capn2
0.970434708197155	0	0	Aars2
0.999999761835716	0	0.90633	SOS1
0.662418500580517	0.00563	0.00373	Mtmr7
0.575419892629077	0.1006	0.99633	PMM2
0.609292518740905	0.31798	0.76528	DOK1
0.628014355943976	0	0	Gpm6a
1	0.249	NA	SOCS7
1	1e-05	NA	SP2
0.543264749651045	0.11379	2e-05	dla
0.668564241097882	0	0	HK1
0.51219512195122	1	NA	RHOU
0.999999997740542	0	0.87697	ETAA1
0.725213765273785	0.00148	0.00049	dtd1
0.698836618368897	0.09149	0.09284	RIN2
0.596396556170127	0	0.60693	AIMP1
0.657142857142857	0.01063	NA	PAPSS1
0.652380952380952	2e-05	NA	Hadh
1	0	NA	ttc39b
1	0	NA	Snapc3
1	0	NA	Spag5
1	0	NA	SPAG5
0.999998458990094	0	0.81642	Uso1
0.999999700134379	0	0.99999	pkd2
0.999999999999949	0	1	G3BP2
0.764586446916469	0	0.00789	BPTF
0.878787878787879	2e-05	NA	helz
0.825221369656691	0	0.48056	CACNG1
0.855769230769231	0	NA	TUSC3
0.927004371650773	0	0	xpa
1	0.00056	NA	Pnpla6
1	0.06217	NA	Rbm20
0.780984980501303	0	0.08113	Smc3
1	0.00768	NA	SOD4
1	0	NA	MCRIP2
0.992974912022118	0	3e-05	Crebbp
0.5	1	NA	ADCY9
0.81462498721395	0.42079	0.70474	Slc27a1
0.635396002235804	0	0	colgalt1
0.882373620490459	0	0	Dnm2
0.944444444444444	0	NA	KIF16B
1	0	NA	Esf1
0.999873640224678	0	0.95917	STRN
0.999996805439829	0	0.99949	Acaa1b
1	0	NA	Btbd3
0.712944334764943	0	0	ADAP1
0.763568317837254	0.4805	0.7814	FAM83F
1	1	NA	CYTH4
0.851795956375121	0	0	RAC2
1	0	NA	Syngr1
0.575340628154	0.75648	0.84033	Mgat3
0.999975189999009	0	0.90098	Tab1
0.75	0.14583	NA	C1qtnf1
1	0	NA	RPS19BP1
0.57709723108701	0.00867	0	SUN1
0.812604751129768	0.12655	1	PDGFB
1	0.12457	NA	NPTXR
1	0	NA	brd4
1	0	NA	AKAP8L
1	1	NA	Camsap3
1	0	NA	Gpr108
0.757645292178541	0	7e-04	Gaa
0.965498806904358	0	0.64283	TXNDC11
0.846153846153846	1e-05	NA	EARS2
0.819514883724468	0	0.04488	BFAR
0.999999983985336	0	0.99923	Gga2
0.995852154689726	0	0.19079	GTF3C1
0.642341722998174	0.02594	0.72822	Iqce
0.999999998791519	0	1	COL5A3
0.999996126786039	0.00764	1	Olfm2
0.685714285714286	0.04074	NA	trip10
0.906715490505402	1e-05	0	BCAR3
0.75	0.0235	NA	FBXL18
0.600132613855938	0	0.00616	actbb
0.772151898734177	0	NA	arpc1b-a
0.99999980524593	0	0.99201	GPANK1
0.999786761052182	0	0.25638	EIF3B
0.868421052631579	1e-05	NA	Chst12
0.999994180088198	0	0.98717	chtf18
0.920485623479777	0	4e-05	FAM83G
0.558704866123657	0.26773	0.47876	RBBP6
0.999998471396211	0	0.83668	Tmem131l
1	0.03163	NA	Tnip2
0.583517110661473	0.00226	0.00038	PLRG1
0.743589743589743	0.00338	NA	PDLIM3
0.597819354443863	0.23791	0.60921	Sorbs2
0.99999999988456	0	1	FAT1
0.828449754098983	0	0	PCM1
0.549001924746095	0.54549	0.11271	Osbp
0.6	0.60592	NA	cpe
0.999998562680214	0	0.94685	KLHL2
1	0.00043	NA	lap3
0.997178666632934	0	0.25469	LIMCH1
1	0.00011	NA	tmem192
0.558823529411764	0.60935	NA	DCTPP1
0.975586537172489	0	0.11256	FAM160A1
1	0.00022	1	Dclk2
0.999301123779935	0	0.24242	c3
0.778267633985882	0	0	GIMAP4
0.673080754728098	0.00015	0.04757	Slc25a10
0.865211260722242	0	0	metrnl
0.999992602297362	0	0.90194	Tnpo2
1	0	NA	NTHL1
0.934850655506985	0	0	slc25a24
0.6	1	NA	CC2D1A
0.999929218813498	0.06217	1	SLC26A11
1	1e-05	NA	SGSH
0.800935547453388	0	0.01567	PYCR2
0.635605796347663	4e-05	0.96851	ldb1
0.601359165555978	0.7264	0.55066	TRAK1
0.804511278195489	0	NA	Krt20
0.89577208548335	0	0	krt13
0.99999999995074	0	1	SMAP1
0.897859344079792	0	0	Poll
0.999994700504319	0	0.91469	INA
1	0	NA	BCL11A
0.70377199956933	0.60683	0.50693	ABCC1
0.998626919096876	0.00353	0.90529	Panx1
1	0	NA	GGA1
0.998473226159007	0	1	RGL1
0.910924914061419	0	0	ilf3
0.743041995809076	0	0	PRDX1
1	0	NA	HMX2
0.94661923236602	0	9e-05	zgc:77739
0.879461525811068	0	1e-05	Znf250
1	0.00104	NA	ZNF776
1	0	NA	ZNF81
1	1	1	Ptgdr2
0.550425697725034	0.03243	0	Ctnnd1
0.764319966721914	0	0	Prdm9
0.689922480620155	2e-05	NA	Naa15
1	0	NA	CLGN
0.707406164905593	0	0	axin2
1	0	NA	TEX2
0.781061276113086	0.00082	0.03009	Cbx8
1	0.49969	NA	Nptx1
0.666666666666667	1	NA	MLLT10
0.603448275862069	0.14714	NA	Smarce1
0.715017070694964	0.05581	0.45578	gstcd
0.991803278688525	0	NA	PPA2
0.888916651632955	0	0	Mogs
0.565068493150685	0.03086	NA	Pdcd4
0.82051282051282	0.00011	NA	Smox
0.948497854077253	0	NA	CCDC86
0.9	0.00035	NA	Rnf24
0.81049886178426	0	0	ACSL1
1	0	NA	primpol
0.6	0.26669	NA	ART5
0.909090909090909	0	NA	acy3.2
0.620160339854682	0.01636	0.74141	UFSP2
0.724589300437553	5e-05	0.00041	CFAP97
0.599881752094425	0.59979	0.30406	SLC25A4
0.854611918746612	0.00026	0.00169	Synpo2
0.739093076636908	0.01855	0.05416	MYOZ2
1	0.50163	NA	fabp2
0.6240881192788	0.34229	0.67139	ccdc149b
0.735605329679044	0	0	SOD3
0.520849261017522	0.96359	0.80473	aptx
0.8258784761565	0.00189	0.02621	SLC9B2
0.540508040370238	0.03567	0.00283	Suclg1
0.547149227114777	0.18153	0.14543	mettl14
0.571322128792426	0.27507	0.91788	slc44a1
0.599572436504806	0.04187	0.00179	DLC1
0.570321336384995	3e-05	0.16075	Lonrf1
0.559671947504738	0.34932	0.88668	AIP
0.510638297872341	0.86602	NA	ANKRD49
0.999999984433898	0	0.9477	ZFP91
0.610821005134211	0.01208	0.32525	Rbm47
0.604503510424004	0.10773	0.5577	APBB2
0.779422491746011	0.3382	0.40892	PPP2R2C
1	0.49827	NA	Ank2
0.632405362614472	0.00302	0.0177	Fbxo10
0.533436697737114	0.88763	0.62074	ZBTB5
0.573955630510592	0.06948	0.06629	POLR1E
0.538295533224531	0.58131	0.5759	melk
0.633119103926982	0.07648	0.43058	Klf3
0.999997392037979	0	0.99576	RFC1
1	0	NA	UGDH
0.944649488401193	0	0	N4BP2
0.686481804945549	0	0	SLIT2
0.999999935585008	0	0.90972	Gm3414
0.999999908661185	0	0.98958	smc2
1	0	NA	atf7ip
1	0	NA	rab11fip4a
1	0	NA	fdx2
0.735584577080464	0.18436	0.15239	LRRC8C
1	0	NA	S1pr1
0.999987267874851	0	0.95638	LDLR
0.714285714285714	0.4529	NA	PPM1K
1	0	NA	TBC1D9
1	0	NA	ZNF330
0.94778444419284	0	0	Pdhb
0.910044302876151	0	0	SMARCA5
0.818181818181818	0.00025	NA	smad1
0.846153846153846	0.02303	NA	ZNF827
0.578947368421053	0.41823	NA	EDNRA
0.620779864155226	0.00789	0	PRMT9
0.521171443398383	1	0.61265	ARHGAP10
0.648712602091782	0.00185	0	TMEM184C
0.82183908045977	0	NA	mrpl45
0.999999596503193	0	0.93869	Cnrip1
1	1e-05	NA	Fbxo48
0.925336159233418	0	0	CDC6
0.621621621621622	0.01319	NA	MRPL21
0.5	1	NA	RCJMB04_5l6
0.999729665507301	0	0.89072	Nup133
0.894625780864759	0	0	CAPN3
0.5625	0.59437	NA	VPS37C
0.925241177375517	0	0.64567	saraf
0.542403409027209	0.09248	0.60536	NDUFS8
1	0	NA	hand2
1	0	NA	Fbxo8
0.677352294159342	0.00226	0.02188	Naf1
0.80952380952381	0.00739	NA	Arfip1
0.812899197824245	0	0	ENO3
0.565616286163138	0.29825	0.83799	gli4
0.666666666666667	0.38837	NA	LMAN2L
0.76146841579243	0	0.02707	PPRC1
0.881574897289874	0	0	SLC10A3
0.804594734334588	0	8e-05	telo2
0.72992700729927	0	NA	Idh3a
0.810777669537972	0	0.34157	GPATCH1
0.768879760201808	0	7e-05	FHOD1
1	0.00385	NA	Znf235
0.533333333333334	0.90154	1	C7
0.807693161791371	0	0.002	MCTP2
0.999959578949999	0	0.02922	Rpl12
0.718286618151	1e-05	0.35881	kmt5b
1	0	NA	ccnb2
0.553191489361702	0.3549	NA	Cd82
0.867095649169531	0	0.06341	DAPK3
0.5229603677956	0.83075	0.42388	tipin
0.642857142857143	0.42472	NA	OIT3
0.764543377422456	1e-05	0.00404	PPFIA1
0.999710266614971	0	0.34308	CTTN
0.62162499910319	0.14501	0.05982	Zkscan1
0.524967784880842	0.76399	0.77046	TXLNG
0.540008162672223	0.95355	0.85402	ccdc102a
0.655737704918033	0.02018	NA	Mthfs
1	0	NA	arnt2
0.536495527653553	0.10503	0.19413	ccnd1
0.63265306122449	0.08617	NA	FADD
1	0	NA	Tlnrd1
1	1e-05	NA	Stard5
1	0	NA	VPS35
0.764705882352941	0.04843	NA	ZNF25
0.52439184811505	0.80486	0.828	dhcr7
0.908172506734947	1e-05	0.00011	Znf507
0.701570251092502	0.00021	0	TSHZ3
0.758523071040888	0	0.01159	PKP3
0.719041553472229	0	0.17215	Idh2
0.685309883847006	0	0	SPPL2A
0.623303311093467	0.13417	0.41411	TRPM7
1	0	NA	Mcl1
1	0.00788	NA	MYO5A
0.528571428571428	0.72117	NA	Onecut1
0.666666666666667	0.38916	NA	MYO9A
1	1	1	CHRNA7
0.9066924342711	0	0	CLN6
1	0.06224	NA	CALML4
0.74293321158539	0.09073	0.02491	ADAMTS7
0.775160101556527	0	0.00071	CORO2B
0.799642218246869	0	NA	ANP32A
0.66439016419197	0	0.00228	glceb
0.999999998258051	0	1	Slc27a2
0.757009345794392	0	NA	Tmod3
0.818288944364995	0	0.65048	lysmd2
0.5625	0.8033	NA	DMXL2
0.777777777777778	0.03158	NA	Slc12a1
0.507462686567165	0.88674	NA	Myef2
0.564171267598999	0.9264	0.62874	slc24a5
0.507026258154239	1	0.95142	rnf128
0.833229027103453	0.0044	0.00465	Edil3
0.70816029116244	0	0	abhd2a
0.521739130434781	0.88477	NA	SMAD6
0.997685191808206	0	0.00014	SMAD3
0.6	0.75424	NA	MAP2K5
0.590840815458615	0.75659	0.94499	skor1b
0.722858014281198	0.00393	0.19994	Pias1
0.669382543586771	0.00021	0.00194	tle3b
0.866666666666666	0.00741	NA	TM6SF1
0.833333333333333	0	NA	AP1S2
0.917698553010793	0	0	Gpa33
1	0.00819	NA	ILDR2
0.614927162386629	0.02323	0.689	tmem39a
0.619521377646496	0.12682	0.09916	PRSS23
0.529423713326707	0.00026	0.02959	ATIC
0.676138422419892	0	0	STK16
0.5	1	NA	March7
0.57825582704569	0.77594	0.54286	wdsub1
0.560990136162693	0.49567	0.47204	cyp27c1
0.583333333333333	0.19442	NA	GPALPP1
0.634097269873117	0	0	Rbm26
0.558758461125828	0.18869	0.88778	tdrd3
0.757355514503021	0.36662	0.14042	PCDH17
0.86578726659206	0	9e-05	FBXL3
0.72972972972973	0.00012	NA	nae1
0.701492537313433	0.00142	NA	Dync1li2
0.692307692307692	0.07644	NA	CBFA2T3
0.620678829438916	0.16812	0.81075	Cmtm3
0.571428571428572	1	NA	ACSF3
0.574468085106383	0.38225	NA	Cdh15
0.79345063867239	0	0.03717	ANKRD11
0.631631863201547	0.00134	0.02429	SLC22A31
0.583333333333334	0.0824	NA	MPHOSPH10
0.768707482993197	0	NA	DHODH
1	0	NA	IST1
0.708333333333333	0.06392	NA	MYBPC3
0.999999652329629	0	0.95345	DAGLA
0.533290966579889	0.87981	0.77516	ALX4
0.529411764705882	1	NA	SOX6
0.931128132111461	0	0	scube2
0.614079484207134	0	0	Ctr9
0.530670789209494	0.08742	0.14645	EIF4G2
0.817965550200721	0	0	Ampd3
0.610601013862025	0.41278	0.55585	TEAD1
0.849031726062977	0.00073	0.9065	MICAL2
1	0.00822	NA	Nfat5
0.618556701030928	0.02539	NA	GCSH
1	0	NA	USP10
0.6875	0.20925	NA	mtmr10
1	0	NA	Rnf111
0.935590941643742	0	3e-05	ADAM10
0.684616928049748	0.00023	2e-05	MYZAP
0.503267973856206	1	NA	Tcf12
0.58160403975524	0.14796	0.08564	ZNF280D
1	0	NA	CCPG1
0.65625	0.11135	NA	mthfsd
0.976801018332651	0	0.37446	dusp22a
0.56817422910929	0.04525	0.0042	Gse1
0.52633217887232	0.85367	0.62751	CENPN
1	0	NA	Ppp1r3e
0.507246376811597	1	NA	cmc2
1	0.24835	NA	PPFIBP2
0.999902570279694	0.0154	0.53124	depdc7
0.587759674399177	0.16005	0.04845	MYOM2
0.575872918325103	0.59111	0.55411	supv3l1
0.603748143364222	0.00545	0.00061	kbp
0.717658580090387	0	0.93992	Pbld1
0.62784803370893	0.04521	0.06617	RUFY2
0.816550218344793	0	0	Fam120b
0.641155474690263	0	0	dld
0.60987782028118	0.00635	0.08645	MIS12
0.555555555555555	0.81456	NA	phf10
